,date,review,rating,isEdited,title,userName,developerResponse
2520,2023-04-13 14:46:15,Your the best ❤️,5,False,Appreciation,Turaki 💸,"{'id': 35970270, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-04-15T07:48:52Z'}"
2521,2023-04-29 17:36:24,My app isn’t opening I don’t why,1,False,Feedback,ApataBrain,"{'id': 36271089, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-02T05:31:06Z'}"
2522,2023-04-26 21:32:58,This app is a fraudulent scam. My money has been pending for days now. I will definitely involve a lawyer and CBN to investigate. Please don’t DOWNLOAD,1,False,Scammers,Michael Effah,"{'id': 36220709, 'body': 'Hi there, we are sincerely sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜', 'modified': '2023-04-28T08:15:58Z'}"
2523,2023-04-06 07:06:34,Best mobile banking app.,5,False,KUDA,janwuyajabet,"{'id': 35848431, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-04-09T14:15:27Z'}"
2524,2022-10-08 17:12:25,"Indeed bank of free
Best bank
Best App ❤️",5,False,Bank of free,Asiwaju first,
2525,2023-02-24 04:26:55,My kuda app is not opening,1,False,Am finding it difficult to login,eduemehfavi,"{'id': 35076249, 'body': ""Hi there, we are sorry that you're having issues with the app. Can you write to us at help@kuda,com. Kindly include a description of the issue you are facing. We will investigate immediately & solve the issue.\r\nThank you 💜\r\n"", 'modified': '2023-02-26T11:34:03Z'}"
2526,2023-01-15 17:49:12,Very poor customer service,1,False,😡,angry bird 😡🦋,"{'id': 34331116, 'body': 'Hi there, we are sincerely sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜', 'modified': '2023-01-17T10:21:34Z'}"
2527,2022-11-12 07:03:18,😡😡😡😡,1,False,Keeps logging me out on my phone after this recent update 😡😡😡😡😡😡😡😡😡😡,Sethosky,
2528,2022-10-16 19:57:08,Making Transactions with Kuda Is The Most Fastest You Will Ever Imagine,4,False,KUDA BEST,@patrick.blinky,
2529,2022-08-23 15:37:16,"Kuda is the best,great,fast and reliable.",5,False,Kuda,ajebo hustler,
2530,2022-06-30 22:41:21,Good,5,False,Nice payment,Sewasky,
2531,2021-10-11 09:59:37,So fast with transfers,5,False,Nice,maxwell19990,
2532,2022-05-17 00:36:55,It’s fast and sharp,4,False,Sharp,Eddy Rado,
2533,2022-04-19 23:10:55,"Very poor service ! Pooorrrrrrr

How can you be working with EFCC and Police to drain customer’s account because they are making big incomes ??? 

To be rich is now a crime in the country ??? 

Very poor bank and extremely poor mindset !!!

Pooorrrrrrrr",1,False,Poor Service !!,Zee160FX,
2534,2021-12-12 04:33:15,I can’t send money it keep exiting the app,1,False,Transfer issue,thdddfhvvd,
2535,2021-11-23 11:22:04,Very smooth. Not doing badly. Nice.,3,False,Smooth,salisuconcern,
2536,2021-01-06 08:23:13,"😍😍 Favorite
Its just everything",5,False,AWESOME,Happzhid,
2537,2021-08-19 21:33:57,After downloading I registered but I’m unable to login it’s trashy,1,False,Not working,gbsks sgxkdr,
2538,2021-02-28 14:33:37,I need my money 😭let me transfer my money to another account but your app won’t let me ...I hate Kuda,1,False,I hate you guys,s.d.y.n.e.y,
2539,2023-06-26 08:00:31,No doubt! Kuda is the best App,5,False,App usage,Darectorate,"{'id': 37399300, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-06-29T10:40:28Z'}"
2540,2023-05-17 10:06:30,You are the best,5,False,It’s me Samuel,focus benz,
2541,2023-06-03 17:12:39,I can’t login my details after deleting the app scam scam scam!!!!,2,False,Scam,tarifunds,
2542,2023-03-25 13:10:17,My saving grace,5,False,Superb,Aseesee01,"{'id': 35608237, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-03-27T10:38:07Z'}"
2543,2022-08-15 12:15:06,st bank to work with god bless Kuda foundation,5,False,Kuda,busyphillo,
2544,2022-12-18 18:34:34,Mobile app can’t open,1,False,I can’t pay my clients,Tboytarget,"{'id': 33830936, 'body': ""\r\nHi there,\r\nWe're sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2022-12-20T11:47:16Z'}"
2545,2022-11-24 08:45:19,Why can’t I have my confirm log-in text or pin sent to my email?????,1,False,Stupid APP!!!!,d3mmy5,"{'id': 33535404, 'body': ""Hi there,\r\nI'm sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2022-12-05T09:41:23Z'}"
2546,2022-11-09 18:53:08,Are you guys trying to steal my money…I can’t login to my account….,1,False,Update,shally8685,
2547,2022-10-24 12:21:25,"My
App keeps shutting down on its own",1,False,App keeps shutting down,heartofaliion,
2548,2022-03-30 22:20:34,Kuda is the best ever for me it’s no:1 in Nigeria,5,False,Best Bank,ujnr,
2549,2022-04-20 22:40:57,Kuda bank I swear e no go better for you sha you na fit just dey mk you dey feel una sef.. stupid bank 😡😡😡,1,False,Stupid bank for that matter,Badboyberrii,
2550,2022-04-20 20:52:54,"Very very useless bank, the app spy on your phone and sell your informations out for money... DONT EVER USE THIS APP!!!!!! 😤😤😤",1,False,Useless bank of the year 😤,soundlicious,
2551,2022-04-20 07:07:56,I wish I could comment with no star,1,False,Shame,bad shame,
2552,2021-11-11 11:23:41,The best online banking ever,5,False,Bag,david btc,
2553,2021-08-16 18:44:14,So lovely,5,False,Banking beyond imagination,kinggamo,
2554,2021-06-09 14:26:21,The best bank so far,5,False,Hi,ayzee17,
2555,2021-01-07 14:12:37,One sentence for me “The best bank/banking app in Nigeria”.,5,False,Kuda mfb,tipseebone,
2556,2020-04-17 16:14:34,Great App👌👌 keep it up guys👏 Mercy Eke made me downloaded cos I love her 😻,5,False,For Mercy Eke,liz_brand,
2557,2023-04-28 16:09:50,I just updeted my app and it’s not opening again abeg help me bring mah old version 🥺🙃,1,False,Wahala,DIG MUSTY🏌🏾‍♂️,"{'id': 36248568, 'body': ""We're sorry for the inconvenience this may have caused you.\r\nPlease use the web link in the interim https:// app.kuda.com/ in the interim.\r\nAt moment you might not able to use the kuda app on the iPhone6 ,but for iPhone 7 and above need to update their version of iOS.\r\nThank you .💜\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n"", 'modified': '2023-04-30T14:24:11Z'}"
2558,2023-01-10 08:12:11,Please,1,False,I can’t login my Kuda account you guys log me out with money inside,am_laura_sky,"{'id': 34243772, 'body': ""Hi there, We're sincerely sorry for the inconvenience this may have caused you. Please if you have sent us an email help@kuda.com from the email linked to your account stating your complaint? Please share your Email address to enable us to follow up with the resolution. Thank you💜"", 'modified': '2023-01-12T08:55:26Z'}"
2559,2022-11-29 12:16:24,Please why is my Nigeria account block,1,False,Account block,Solomon obaze,"{'id': 33533466, 'body': ""Hi Solomon ,\r\nI'm sorry for the inconvenience this may have caused you. Please have you sent us an in-app message or email help@kuda.com from the email linked to your account stating your complaint ? Please share Email address to enable us follow up with the resolution .\r\nThank you💜"", 'modified': '2022-12-05T08:48:40Z'}"
2560,2022-05-31 11:22:42,Great and wonderful App,5,False,Great App,Mofell,
2561,2022-08-09 15:47:16,I have been trying to make a video since four days now WORSE APP EVER😡😡Mtcheeeeew,1,False,Bad networking,j.c lol,
2562,2021-09-28 13:05:26,"For the new, Kuda is fast and cool",5,False,Nice app,ib francis,
2563,2022-04-20 16:05:56,"Do not bother downloading this app, they harass and use police on their customers.",1,False,Rubbish Bank,esukuyerimene,
2564,2022-04-20 13:37:48,"Worst bank ever, y'all should avoid this bank",1,False,Worst bank ever,therrree,
2565,2022-04-20 09:46:17,This bank harasses its customers with police without any form of investigation.,1,False,Tyrannical bank,folsyolats,
2566,2022-04-20 02:34:42,"Your account will get frozen, if you try complaining EFCC will be knocking on your door next day.",1,False,Scam! Scam!,Ayolisky,
2567,2022-04-20 00:01:39,"Since Kuda bank is no longer safe, where is safe?
Where can we keep our money and have rest of mind AVOID KUDA BANK THERE ARE SCAMMERS AND PLAINING TO CLOSE SOON",1,False,Avoid Kuda,frank...&&,
2568,2022-02-26 01:21:50,I have not gotten my ATM card since all this days this is not fair,1,False,Precious,prexxie,
2569,2021-11-30 07:14:13,The app is bugged with notifications,1,False,Hard to login,nwafor10,
2570,2021-11-12 12:16:06,"This bank is in collide with the government to suppress the youth , if there is possible I can click on No Star",1,False,Terrorist,new00777777,
2571,2021-10-28 18:31:19,Av been on selfi for days now am even tired of snapping,1,False,I can’t complete my registration,oriyomix,
2572,2021-07-02 15:06:38,Such an awesome experience,5,False,Excellent,edunis,
2573,2021-05-16 10:11:21,"Kuda should be awarded , the best bank in Nigeria",5,False,Kuda is the best,ayomiposi___,
2574,2023-05-16 06:13:28,Thankyou so much Kuda,5,False,Amazing app !!! Simply Amazing!!!,cjallahabdr,"{'id': 36619987, 'body': 'Thank you very much for your 5-star review!!!💜\r\n', 'modified': '2023-05-19T14:03:44Z'}"
2575,2022-12-23 07:08:53,Simply the best and flawless 👌,5,False,Casted,casted_Hoodlum,"{'id': 33921435, 'body': 'Thank you very much for your 5-star review!!!💜', 'modified': '2022-12-25T15:17:01Z'}"
2576,2023-03-25 08:30:22,I was debited twice and the recipient didn't get the money,1,False,Unsuccessful transaction,niphyniel,
2577,2023-01-24 03:20:42,It’s still buggy and wasting otp’s,3,False,OTP malfunction,Plus_Ultra_NG,"{'id': 34475694, 'body': 'Hi there, we apologize for this. Please send us your concern at help@kuda.com along with the screenshot of the error you receive. This will be handled with utmost priority.💜', 'modified': '2023-01-25T10:26:24Z'}"
2578,2022-12-22 08:49:29,This Kuda bank is not a good back I think it’s a scam I don’t trust them,1,False,Credit account,tinzywire,"{'id': 33910132, 'body': 'Hi there, we are sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜', 'modified': '2022-12-24T08:36:07Z'}"
2579,2022-11-14 19:53:07,This new update is trash. Couldnt sign in despite changing password. Kuda una no do this one well.,1,False,Cant sign in,xxxbnkskshs,
2580,2022-09-22 06:53:31,Kuda is becoming my best app🥰,5,False,Thelma,bjptrqadfjombcdyj,
2581,2022-10-04 18:28:23,Being trying to add up my bvn but it doesn’t seem to be working,1,False,Refuse to add up Bvn,Preye PY,
2582,2022-09-29 13:50:18,Bad service,1,False,"They need to work on there app, they are beginning to flop",celebrity parro,
2583,2022-04-01 09:44:54,For me Kuda is the best bank in Nigeria right now,5,False,Mr Sam,samybabanla,
2584,2022-04-21 04:22:53,Use this bank at your own peril,1,False,Poorest customer service ever,Deji the renegade,
2585,2022-04-20 14:30:17,This Kuda shouldn’t be listed on Apple store because yes they beat a customer for claiming his money they are fraud and they harass human,1,False,Customer harassment & Fraud,zimal999,
2586,2022-04-20 08:53:35,Customers have been brutalized by kuda bank at Kuda bank’s premises. They steal customers money.,1,False,They treat customers badly,Padre Chijioke,
